Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.14754098360655737,0.0,0.4,0.971830985915493,0.7959183673469389,0.6024096385542169,0.19865263157894736,0.6676026737499635,0.0,0.0,1.696525515743757e-05,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,0.3114754098360656,0.16666666666666666,0.4,0.943661971830986,0.0,0.26506024096385544,0.527578947368421,0.0,0.0,0.0,0.7019883279044516,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.16901408450704225,0.7194877951180473,0.48192771084337355,0.10155789473684211,0.0,0.0,0.0,0.003246018820123055,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.26760563380281693,0.0,0.6867469879518073,0.13532631578947368,0.0,0.0,0.0,0.003981179876945349,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.0,0.47887323943661975,0.7941176470588235,0.27710843373493976,0.04244210526315789,0.0,0.0,0.0,0.005980252442996743,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.3606557377049181,0.16666666666666666,0.6000000000000001,0.7183098591549296,0.0,0.3132530120481928,0.018105263157894735,0.0,0.0,0.0,0.45712314513210284,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.1,0.8591549295774649,0.0,0.16867469879518074,0.8736842105263157,0.0,0.0,0.0,0.12464372964169382,1
Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.5245901639344263,0.0,0.4,0.4225352112676057,0.0,0.1566265060240964,0.008589473684210527,0.0,0.0,0.0,0.003681460369163952,0
Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0655737704918033,0.0,0.8,0.323943661971831,0.0,0.6867469879518073,0.18063157894736842,0.0,0.0,0.0,0.00040716612377850165,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.1267605633802817,0.0,0.46987951807228917,0.18602105263157895,0.1224612510581161,0.0,0.0,0.00509523163228375,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.9836065573770493,0.0,0.0,0.22535211267605634,0.0,0.27710843373493976,0.6960000000000001,0.0,0.0,0.0,0.00509523163228375,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.6229508196721312,0.0,0.1,0.9859154929577465,0.0,0.10843373493975905,0.10155789473684211,0.0,0.0,0.0,0.11563517915309446,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.0,0.0,0.5730292116846739,0.03614457831325301,0.0,0.0,0.0,0.0,0.0080980817951502,1
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.34426229508196726,0.16666666666666666,0.0,0.0,0.5372148859543818,0.10843373493975905,0.10155789473684211,0.0,0.0,0.0,0.007591951682953312,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.23943661971830985,0.0,0.48192771084337355,0.02576842105263158,0.0,0.0,0.0,0.0026126492942453857,0
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.5901639344262295,0.0,0.0,1.0,0.0,0.3012048192771084,0.10130526315789473,0.0,0.0,0.0,0.0006107491856677525,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.3333333333333333,0.8,0.056338028169014086,0.9585834333733493,0.855421686746988,0.6808421052631578,0.0,0.0,0.0,0.006658862649294246,0
Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.19672131147540983,0.0,1.0,0.8873239436619719,0.0,0.22891566265060245,0.0007578947368421052,0.0,0.2731358529111338,0.0,0.0017191458559536737,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.0,0.715686274509804,0.8072289156626506,0.06778947368421052,0.0,0.0,0.0,0.010114119616359031,1
Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,0.34426229508196726,0.0,0.0,0.943661971830986,0.0,0.3253012048192771,0.6463157894736842,0.0,0.0,0.0,0.3901216974303294,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0655737704918033,0.0,0.8,0.23943661971830985,0.0,0.6867469879518073,0.7482105263157894,0.18619924691321987,0.4408580183861082,0.0,0.005963287187839305,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.1,0.04225352112676056,0.0,0.3373493975903614,0.7237894736842105,0.0,0.0,0.0,0.004682410423452769,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.0,0.47887323943661975,0.0,0.20481927710843376,0.02568421052631579,0.0,0.0,0.0,0.0025589259862468334,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,0.8032786885245903,0.0,0.30000000000000004,0.26760563380281693,0.0,0.012048192771084341,0.09305263157894737,0.0,0.0,0.0,0.006509002895403547,0
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.5737704918032788,0.0,0.0,0.0,0.0,0.3373493975903614,0.01692631578947368,0.0,0.0,0.0,0.0034071887441187118,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.5,0.8309859154929577,0.0,0.24096385542168677,0.08547368421052631,0.0,0.0,0.0,0.006243213897937025,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.1639344262295082,0.0,0.8,1.0,0.0,0.6867469879518073,0.10138947368421052,0.0,0.0,0.0,0.21742671009771988,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.323943661971831,0.6176470588235294,0.1566265060240964,0.03376842105263158,0.0,0.0,0.0,0.2094869706840391,1
Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6065573770491803,0.0,1.0,1.0,0.0,0.04819277108433736,0.6648421052631579,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.8450704225352113,0.0,0.8313253012048194,0.9073684210526316,0.0,0.0,0.0,0.005100886717336228,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.7377049180327869,0.0,0.0,0.295774647887324,0.0,0.03614457831325301,0.19865263157894736,0.0,0.0,0.0,0.12267010495837857,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6557377049180328,0.5,0.0,0.9154929577464789,0.0,0.8915662650602411,0.02534736842105263,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.16666666666666666,0.0,0.14084507042253522,0.0,0.3253012048192771,0.0,0.0,0.0,0.0,0.0021178293521534565,1
Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.08196721311475408,0.0,0.4,0.4084507042253521,0.0,0.6144578313253013,0.06804210526315789,0.0,0.0,0.0,0.006226248642779588,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.7868852459016394,0.0,0.1,0.971830985915493,0.0,0.22891566265060245,0.1685894736842105,0.0,0.0,0.0,0.002852990408975751,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.18309859154929578,0.0,0.2891566265060241,0.03747368421052632,0.0,0.0,0.0,0.005213988418385813,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.9014084507042254,0.5368147258903562,0.6867469879518073,0.07621052631578948,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.8032786885245903,0.5,0.1,0.04225352112676056,0.0,0.6024096385542169,0.0,0.0,0.0,0.0,0.00014703221136445893,1
Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.4918032786885246,0.16666666666666666,0.9,0.971830985915493,0.0,0.3253012048192771,0.5806315789473684,0.0,0.0,0.0,0.0005909563879840753,0
Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.18032786885245905,0.0,1.0,0.07042253521126761,0.8535414165666266,1.0,0.019789473684210527,0.0,0.0,0.0,0.07237377850162867,0
Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.3278688524590164,0.0,0.1,0.056338028169014086,0.0,0.024096385542168676,0.5722105263157895,0.0,0.0,0.0,0.0005796462178791168,1
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.5245901639344263,0.0,0.30000000000000004,0.619718309859155,0.0,0.1927710843373494,0.19385263157894736,0.0,0.8978549540347294,0.0,2.5447882736156353e-05,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0655737704918033,0.0,0.1,1.0,0.0,0.6867469879518073,0.16463157894736843,0.0,0.0,0.0,6.786102062975027e-05,0
Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.4918032786885246,0.16666666666666666,0.1,0.07042253521126761,0.0,0.20481927710843376,0.0592,0.0,0.0,0.0,0.0031555374592833877,1
Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.8032786885245903,0.0,0.0,0.9295774647887325,0.0,0.3132530120481928,0.051284210526315786,0.0,0.0,0.0,0.91748382645675,0
Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21311475409836067,0.5,0.5,0.5492957746478874,0.0,0.8795180722891567,0.021473684210526315,0.35211185381943433,0.0,0.0,0.0005768186753528773,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.9859154929577465,0.9575830332132853,0.16867469879518074,0.06778947368421052,0.0,0.0,0.0,0.00397552479189287,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.8196721311475411,0.0,0.0,0.07042253521126761,0.0,0.06024096385542169,0.16901052631578947,0.0,0.0,0.0,0.0063450054288816515,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.30000000000000004,0.971830985915493,0.0,0.3132530120481928,0.06804210526315789,0.8533757552759859,0.12482124616956078,0.0,0.0011394996380745567,0
Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,0.9180327868852459,0.0,0.30000000000000004,1.0,0.0,0.08433734939759036,0.10484210526315789,0.6888525642896758,0.0,0.0,0.34039087947882735,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,0.8688524590163934,0.0,0.0,0.19718309859154928,0.0,0.22891566265060245,0.0,0.0,0.9334014300306435,0.0,0.00029689196525515746,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6065573770491803,0.3333333333333333,0.6000000000000001,0.3802816901408451,0.0,0.26506024096385544,0.1856,0.0,0.0,0.0,0.0006559898660875859,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.1,0.014084507042253521,0.0,0.14457831325301207,0.017010526315789472,0.0,0.0,0.0,0.004122557003257329,0
Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.6885245901639344,0.3333333333333333,0.30000000000000004,0.7323943661971831,0.6340536214485795,0.16867469879518074,0.1774315789473684,0.0,0.0,0.0,0.006664517734346725,0
Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.5245901639344263,0.0,0.7000000000000001,0.33802816901408456,0.0,0.07228915662650603,0.19427368421052632,0.0,0.0,0.0,0.006574036373507058,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.5409836065573771,0.0,0.6000000000000001,0.23943661971830985,0.0,0.3132530120481928,0.19494736842105262,0.0,0.20776302349336057,0.0,0.0008991585233441912,1
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.5737704918032788,0.0,0.4,0.16901408450704225,0.0,0.10843373493975905,0.8138947368421053,0.13577162205551824,0.0,0.0,0.004546688382193268,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.5081967213114754,0.0,0.0,0.295774647887324,0.0,0.1807228915662651,0.17701052631578948,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,0.9508196721311476,0.0,0.4,0.619718309859155,0.0,0.24096385542168677,0.026526315789473683,0.0,0.0,0.0,0.00411407437567861,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.9672131147540984,0.0,0.0,0.056338028169014086,0.0,0.08433734939759036,0.1974736842105263,0.0,0.0,0.0,0.024217901737242132,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.3606557377049181,0.0,0.0,0.9014084507042254,0.0,0.1927710843373494,0.017010526315789472,0.5610963542426807,0.0,0.0,0.40856575732899025,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.4098360655737705,0.0,0.1,0.6338028169014085,0.0,0.012048192771084341,0.7970526315789473,0.0,0.0,0.0,0.13175782663771266,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.33802816901408456,0.0,0.5903614457831325,0.10181052631578948,0.0,0.0,0.0,0.004594756605139342,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.0,0.2112676056338028,0.0,0.1807228915662651,0.6631578947368421,0.0,0.0,0.0,0.002352515381831343,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.29508196721311475,0.5,0.1,0.7887323943661972,0.0,0.3132530120481928,0.03418947368421052,0.0,0.0,0.0,0.005963287187839305,0
Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.7213114754098361,0.16666666666666666,0.5,0.19718309859154928,0.7957182873149261,0.1927710843373494,0.034105263157894736,0.0,0.0,0.0,0.005810599891422368,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.0,0.07042253521126761,0.0,0.10843373493975905,0.017599999999999998,0.0,0.0,0.0,0.010722041259500544,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.5,0.1,0.0,0.0,0.6867469879518073,0.15166315789473686,0.0,0.0,0.0,9.330890336590664e-05,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7049180327868853,0.0,0.0,0.5070422535211268,0.0,0.3253012048192771,0.6648421052631579,0.33155083335765784,0.0,0.0,0.005409088852696344,1
Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5081967213114754,0.0,0.0,0.6619718309859155,0.8955582232893157,0.1927710843373494,0.5974736842105264,0.0,0.0,0.0,0.0035287730727470144,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.2295081967213115,0.0,0.1,0.8028169014084507,0.0,0.3132530120481928,0.050610526315789474,0.0,0.0,0.0,0.0032742942453854508,1
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5081967213114754,0.0,0.0,0.04225352112676056,0.6732693077230892,0.3373493975903614,0.009178947368421054,0.03279138328614379,0.0,0.0,0.00397552479189287,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.0,0.04225352112676056,0.6324529811924771,0.0,0.1974736842105263,0.0,0.0,0.0,0.0018209373868982991,1
Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.0,0.0,0.0,0.3132530120481928,0.01726315789473684,0.0,0.0,0.0,0.004405311255881289,1
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,0.5901639344262295,0.0,0.0,0.7464788732394366,0.0,0.26506024096385544,0.1438315789473684,0.0,0.0,0.0,0.0008991585233441912,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.639344262295082,0.0,0.9,1.0,0.8159263705482194,0.24096385542168677,0.9258947368421052,0.0,0.0,0.0,0.0023072747014115094,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.0655737704918033,0.0,0.4,0.1267605633802817,0.0,0.48192771084337355,0.05178947368421053,0.0,0.0,0.0,0.005663567680057909,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,0.04918032786885246,0.16666666666666666,0.9,0.9859154929577465,0.0,1.0,0.14391578947368422,0.0,0.0,0.0,0.0009811572566051396,0
Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.42622950819672134,0.0,0.7000000000000001,1.0,0.0,0.2891566265060241,0.5452631578947368,0.5609912723663855,0.0,0.0,0.004682410423452769,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.9180327868852459,0.0,0.7000000000000001,1.0,0.0,0.21686746987951808,0.010526315789473684,0.0,0.0,0.0,0.004682410423452769,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.5409836065573771,0.0,0.6000000000000001,0.9577464788732395,0.0,0.20481927710843376,0.026526315789473683,0.0,0.0,0.0,0.0025872014115092294,0
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.639344262295082,0.0,0.0,0.11267605633802817,0.0,0.04819277108433736,0.02576842105263158,0.0,0.0,0.0,0.053720480456026065,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,0.03278688524590162,0.0,0.9,1.0,0.0,0.6867469879518073,0.19865263157894736,0.0,0.0,0.0,0.0015608034744842563,0
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.6065573770491803,0.0,0.4,0.5070422535211268,0.0,0.24096385542168677,0.1545263157894737,0.0,0.0,0.0,0.07312873235613464,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.0,0.35211267605633806,0.0,0.21686746987951808,0.7069473684210527,0.0,0.0,0.0,0.003132917119073471,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.0,0.08450704225352114,0.0,0.024096385542168676,0.5882105263157894,0.0,0.0,0.0,6.220593557727108e-05,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.3278688524590164,0.0,0.0,0.0,0.0,0.14457831325301207,0.17978947368421053,0.0,0.0,0.0,0.003523117987694535,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8852459016393442,0.0,0.1,0.3943661971830986,0.0,0.22891566265060245,0.18905263157894736,0.3098339122566333,0.0,0.0,0.0037464938472674633,1
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.0,0.19718309859154928,0.9187675070028012,0.1204819277108434,0.045052631578947365,0.18143553518783387,0.0,0.0,0.004546688382193268,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.04918032786885246,0.0,0.6000000000000001,0.19718309859154928,0.0,0.8313253012048194,0.028210526315789474,0.0,0.0,0.0,0.005471294788273616,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.9672131147540984,0.16666666666666666,1.0,0.9014084507042254,0.0,0.25301204819277107,0.7221052631578947,0.0,0.2878447395301328,0.0,0.0014194263481722765,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.5409836065573771,0.0,0.1,0.4084507042253521,0.5772308923569428,0.04819277108433736,0.1856,0.0,0.0,0.0,0.00029689196525515746,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3114754098360656,0.0,0.0,0.7887323943661972,0.9775910364145659,0.04819277108433736,0.9511578947368421,0.0,0.0,0.0,0.0002884093376764387,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,0.9577464788732395,0.5378151260504201,0.10843373493975905,0.08463157894736842,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.8032786885245903,0.0,0.2,0.08450704225352114,0.0,0.2891566265060241,0.13490526315789472,0.0,0.0,0.0,0.006313902461093015,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.0,0.0,0.0,0.7605633802816901,0.8973589435774311,0.5542168674698796,0.1031578947368421,0.5359000554598792,0.0,0.0,0.697484052660152,0
Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.0,0.0,0.0,0.619718309859155,0.0,0.012048192771084341,0.18568421052631578,0.0,0.0,0.0,0.00397835233441911,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.0,0.5774647887323944,0.0,0.1807228915662651,0.7128421052631579,0.0,0.0,0.0,0.004597584147665581,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.0,0.7386954781912766,0.04819277108433736,0.013052631578947368,0.0,0.0,0.0,0.010439287006876585,1
Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.42622950819672134,0.5,0.0,0.23943661971830985,0.0,0.3132530120481928,0.13541052631578945,0.0,0.0,0.0,0.00565791259500543,0
Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,0.5737704918032788,0.5,0.0,0.971830985915493,0.0,0.6626506024096386,0.0,0.0,0.0,0.0,0.005669222765110388,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.1,0.08450704225352114,0.0,0.10843373493975905,0.11831578947368421,0.0,0.0,0.0,0.004034903184943902,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3770491803278688,0.0,0.4,0.9859154929577465,0.0,0.08433734939759036,0.1705263157894737,1.0,0.0,0.0,0.0021178293521534565,0
